key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,month,weekday,distance_km
2009-01-06 10:23:00.000000151,5.7,2009-01-06 10:23:00+00:00,-73.985182,40.773823,-73.97897,40.789263,1,10,1,1,1.7947528158725692
2009-01-06 10:53:36.0000004,6.9,2009-01-06 10:53:36+00:00,-73.137393,41.366138,-73.974598,40.751311,1,10,1,1,97.98508796360274
2009-01-06 11:05:15.0000002,5.7,2009-01-06 11:05:15+00:00,-73.975327,40.758327,-73.981008,40.762728,1,11,1,1,0.6844135739823618
2009-01-06 11:31:00.00000071,5.3,2009-01-06 11:31:00+00:00,-73.987638,40.770257,-73.985382,40.762047,5,11,1,1,0.9324713304818669
2009-01-06 12:06:00.000000100,5.3,2009-01-06 12:06:00+00:00,-74.005712,40.740253,-73.991718,40.730078,1,12,1,1,1.6341103477058743
2009-01-06 13:02:00.00000023,6.5,2009-01-06 13:02:00+00:00,-73.974923,40.777517,-73.958313,40.781507,1,13,1,1,1.4672477814870215
2009-01-06 13:10:00.00000014,5.7,2009-01-06 13:10:00+00:00,-73.978022,40.752365,-73.974747,40.761442,1,13,1,1,1.0463326643683453
2009-01-06 13:10:00.00000053,5.7,2009-01-06 13:10:00+00:00,-73.984763,40.723827,-73.979095,40.738578,3,13,1,1,1.7083529653471903
2009-01-06 13:13:18.0000004,4.1,2009-01-06 13:13:18+00:00,-74.007097,40.743582,-73.998526,40.755373,1,13,1,1,1.496753740929128
2009-01-06 13:20:20.0000001,6.1,2009-01-06 13:20:20+00:00,-73.95425,40.787463,-73.954847,40.77831,1,13,1,1,1.019007631534277
2009-01-06 13:32:55.0000003,4.5,2009-01-06 13:32:55+00:00,-73.983377,40.744015,-73.973742,40.743549,1,13,1,1,0.8133553133719998
2009-01-06 13:33:00.00000084,7.3,2009-01-06 13:33:00+00:00,-73.965452,40.767897,-73.954647,40.7875,1,13,1,1,2.3620064534385543
2009-01-06 13:33:00.000000113,50.0,2009-01-06 13:33:00+00:00,-73.971329,40.754738,-73.790443,40.646661,1,13,1,1,19.41505133216348
2009-01-06 13:40:00.000000118,5.3,2009-01-06 13:40:00+00:00,-73.981535,40.76184,-73.993412,40.762337,1,13,1,1,1.0018309077984096
2009-01-06 13:41:00.000000102,8.5,2009-01-06 13:41:00+00:00,-73.967915,40.802113,-73.962508,40.776455,1,13,1,1,2.889124977267186
2009-01-06 13:46:59.0000003,4.5,2009-01-06 13:46:59+00:00,-73.996183,40.738235,-73.992938,40.733669,1,13,1,1,0.576652003348472
2009-01-06 14:20:18.0000002,14.5,2009-01-06 14:20:18+00:00,-73.956136,40.775493,-73.991014,40.750433,1,14,1,1,4.048888089389772
2009-01-06 14:29:00.00000090,14.1,2009-01-06 14:29:00+00:00,-73.906235,40.75179,-73.903537,40.737793,3,14,1,1,1.572904150305429
2009-01-06 14:37:00.000000116,5.3,2009-01-06 14:37:00+00:00,-73.98196,40.74103,-73.98548,40.746288,2,14,1,1,0.6555676904642481
2009-01-06 14:37:00.000000112,17.3,2009-01-06 14:37:00+00:00,-74.011437,40.70243,-73.979515,40.762413,1,14,1,1,7.191730155802759
2009-01-06 15:19:37.0000008,6.1,2009-01-06 15:19:37+00:00,-73.981696,40.759884,-73.978365,40.750912,1,15,1,1,1.0363435451825238
2009-01-06 15:45:00.00000034,8.9,2009-01-06 15:45:00+00:00,-73.973517,40.754548,-73.99713,40.724925,1,15,1,1,3.8480756650420544
2009-01-06 15:50:00.00000078,5.7,2009-01-06 15:50:00+00:00,-73.999768,40.72053,-73.990258,40.717978,2,15,1,1,0.8502209994403136
2009-01-06 16:10:46.0000002,8.7,2009-01-06 16:10:46+00:00,-73.977935,40.783764,-73.983233,40.764352,2,16,1,1,2.204137308995244
2009-01-06 16:32:00.00000024,4.5,2009-01-06 16:32:00+00:00,-73.983742,40.746928,-73.975438,40.754802,1,16,1,1,1.1206620457406586
2009-01-06 16:37:00.000000121,5.7,2009-01-06 16:37:00+00:00,-73.978852,40.755023,-73.987313,40.754818,1,16,1,1,0.713044206320404
2009-01-06 16:53:35.0000001,27.85,2009-01-06 16:53:35+00:00,-73.885339,40.773034,-73.974267,40.758935,1,16,1,1,7.651589632383524
2009-01-06 17:32:16.0000003,12.1,2009-01-06 17:32:16+00:00,-73.955032,40.765662,-73.990304,40.750917,1,17,1,1,3.393249145482808
2009-01-06 17:43:20.0000004,6.6,2009-01-06 17:43:20+00:00,-73.984783,40.759659,-73.981854,40.746744,1,17,1,1,1.4571215979842294
2009-01-06 17:44:58.0000003,15.5,2009-01-06 17:44:58+00:00,-73.984658,40.723479,-73.986365,40.767393,2,17,1,1,4.885131025046416
2009-01-06 17:46:25.0000007,4.7,2009-01-06 17:46:25+00:00,-73.954027,40.78151,-73.959077,40.781041,1,17,1,1,0.42838481166203196
2009-01-06 18:00:00.000000223,8.1,2009-01-06 18:00:00+00:00,-73.991377,40.74994,-73.995622,40.72673,1,18,1,1,2.605497884301598
2009-01-06 18:07:14.0000004,5.1,2009-01-06 18:07:14+00:00,-73.987273,40.75024,-73.988158,40.756823,3,18,1,1,0.7357822806599776
2009-01-06 18:15:44.0000003,7.1,2009-01-06 18:15:44+00:00,-73.984827,40.763638,-73.980678,40.780119,1,18,1,1,1.865611533806939
2009-01-06 18:18:00.00000073,7.7,2009-01-06 18:18:00+00:00,-73.968433,40.763972,-73.977018,40.75188,4,18,1,1,1.5266720582739708
2009-01-06 18:31:00.00000077,10.9,2009-01-06 18:31:00+00:00,-74.008332,40.711735,-73.991492,40.750455,5,18,1,1,4.53326596191348
2009-01-06 19:04:54.0000002,7.5,2009-01-06 19:04:54+00:00,-73.968688,40.761795,-73.982976,40.755777,1,19,1,1,1.37696073944137
2009-01-06 19:06:00.000000177,3.7,2009-01-06 19:06:00+00:00,-73.981187,40.759337,-73.98588,40.75865,2,19,1,1,0.40258660219840176
2009-01-06 19:16:00.000000195,6.1,2009-01-06 19:16:00+00:00,-73.968967,40.763808,-73.980378,40.748678,1,19,1,1,1.9375744731205422
2009-01-06 19:38:46.0000004,8.7,2009-01-06 19:38:46+00:00,-73.974941,40.761403,-73.998923,40.739802,1,19,1,1,3.1385162445685375
2009-01-06 19:48:00.000000109,23.7,2009-01-06 19:48:00+00:00,-73.885325,40.773068,-73.972877,40.756005,1,19,1,1,7.6137302606421144
2009-01-06 19:58:00.000000123,2.5,2009-01-06 19:58:00+00:00,-73.984812,40.761863,-73.983783,40.761427,1,19,1,1,0.0993037924530278
2009-01-06 20:10:00.00000060,3.7,2009-01-06 20:10:00+00:00,-73.952888,40.783135,-73.951948,40.787438,5,20,1,1,0.48497272974760913
2009-01-06 20:21:22.0000005,3.0,2009-01-06 20:21:22+00:00,-73.976773,40.747512,-73.982562,40.731367,1,20,1,1,1.860315139319141
2009-01-06 20:23:00.000000201,7.3,2009-01-06 20:23:00+00:00,-73.97833,40.745575,-73.994188,40.732158,1,20,1,1,2.0027054219491514
2009-01-06 20:37:00.000000192,6.5,2009-01-06 20:37:00+00:00,-73.978603,40.759193,-73.959825,40.77941,2,20,1,1,2.7485083080121235
2009-01-06 21:01:45.0000002,6.2,2009-01-06 21:01:45+00:00,-73.957467,40.776979,-73.972094,40.759964,1,21,1,1,2.257636064187945
2009-01-06 21:03:00.000000138,7.3,2009-01-06 21:03:00+00:00,-73.969692,40.757498,-73.951373,40.782523,1,21,1,1,3.18166934522605
2009-01-06 21:03:00.000000194,7.3,2009-01-06 21:03:00+00:00,-73.98448,40.761383,-73.980468,40.742683,1,21,1,1,2.106629154232674
2009-01-06 21:11:56.0000007,11.8,2009-01-06 21:11:56+00:00,-74.001559,40.727404,-73.995574,40.6832,1,21,1,1,4.94108346774654
2009-01-06 21:31:00.00000055,7.7,2009-01-06 21:31:00+00:00,-74.004522,40.742282,-74.003447,40.721505,1,21,1,1,2.3120719913698644
2009-01-06 21:43:49.0000001,4.9,2009-01-06 21:43:49+00:00,-73.985945,40.749141,-73.971566,40.753733,2,21,1,1,1.3144508860719866
2009-01-06 22:11:00.00000088,42.9,2009-01-06 22:11:00+00:00,-73.975107,40.724747,-73.964805,40.725083,1,22,1,1,0.8689443908002665
2009-01-06 22:11:43.0000002,11.0,2009-01-06 22:11:43+00:00,-73.992014,40.748219,-73.958795,40.770534,1,22,1,1,3.7396649998647926
2009-01-06 22:30:00.000000137,4.5,2009-01-06 22:30:00+00:00,-73.998965,40.73831,-73.997162,40.747027,2,22,1,1,0.9811158501290719
2009-01-06 22:31:00.000000146,4.5,2009-01-06 22:31:00+00:00,-73.97218,40.786618,-73.964647,40.792537,1,22,1,1,0.9139833181253345
2009-01-06 22:34:05.0000002,11.8,2009-01-06 22:34:05+00:00,-73.98033,40.76052,-73.958651,40.809994,1,22,1,1,5.796140214540971
2009-01-06 22:41:00.000000111,6.9,2009-01-06 22:41:00+00:00,-73.973738,40.75456,-73.989492,40.730282,1,22,1,1,3.0082087429437983
2009-01-06 22:41:35.0000001,9.0,2009-01-06 22:41:35+00:00,-74.007629,40.732945,-74.013142,40.702337,1,22,1,1,3.43502243734645
2009-01-06 22:57:38.0000003,5.8,2009-01-06 22:57:38+00:00,-73.990974,40.736612,-73.990274,40.746428,1,22,1,1,1.0930814269503435
2009-01-07 00:12:45.0000001,6.5,2009-01-07 00:12:45+00:00,-73.989238,40.7368,-74.001864,40.750719,4,0,1,2,1.8779939353526791
2009-01-07 02:00:00.00000016,4.9,2009-01-07 02:00:00+00:00,-73.980768,40.782362,-73.974188,40.79368,1,2,1,2,1.3750308746669502
2009-01-07 02:36:00.00000012,34.5,2009-01-07 02:36:00+00:00,-73.781902,40.644828,-73.932072,40.646233,1,2,1,2,12.670742528639725
2009-01-07 05:43:20.0000002,53.6,2009-01-07 05:43:20+00:00,-74.005473,40.728113,-74.176976,40.694475,1,5,1,2,14.931444691095452
2009-01-07 06:02:18.0000002,4.9,2009-01-07 06:02:18+00:00,-74.006104,40.734557,-73.994449,40.750755,1,6,1,2,2.05139143416951
2009-01-07 06:34:00.00000064,6.1,2009-01-07 06:34:00+00:00,-73.94637,40.780352,-73.955638,40.763973,5,6,1,2,1.9814386661920136
2009-01-07 06:39:42.0000003,4.9,2009-01-07 06:39:42+00:00,-73.988361,40.774514,-73.976242,40.776403,1,6,1,2,1.0418748072331427
2009-01-07 07:04:00.00000015,4.1,2009-01-07 07:04:00+00:00,-73.971537,40.750297,-73.975433,40.755492,1,7,1,2,0.6643695458006496
2009-01-07 07:08:00.000000148,3.7,2009-01-07 07:08:00+00:00,-73.972508,40.756697,-73.974833,40.751367,1,7,1,2,0.6241873242523162
2009-01-07 07:24:38.0000005,6.9,2009-01-07 07:24:38+00:00,-73.981674,40.740978,-73.979025,40.753221,1,7,1,2,1.379528038801832
2009-01-07 07:36:00.000000149,4.9,2009-01-07 07:36:00+00:00,-73.996512,40.723685,-73.99915,40.734047,1,7,1,2,1.173448498857532
2009-01-07 07:36:00.00000095,4.5,2009-01-07 07:36:00+00:00,-73.96497,40.764092,-73.973862,40.757392,2,7,1,2,1.0563672694907515
2009-01-07 07:39:00.000000135,11.3,2009-01-07 07:39:00+00:00,-74.002437,40.723962,-73.973188,40.75872,1,7,1,2,4.583637972393428
2009-01-07 07:51:58.0000004,6.1,2009-01-07 07:51:58+00:00,-74.015528,40.714388,-74.012423,40.702505,1,7,1,2,1.3469999072011527
2009-01-07 07:52:32.0000002,8.9,2009-01-07 07:52:32+00:00,-74.00388,40.725627,-73.982885,40.760146,1,7,1,2,4.226265854902256
2009-01-07 07:55:21.0000005,7.7,2009-01-07 07:55:21+00:00,-73.99005,40.756259,-73.988554,40.750195,1,7,1,2,0.685959864412492
2009-01-07 07:57:00.000000153,3.7,2009-01-07 07:57:00+00:00,-73.955848,40.781328,-73.953427,40.77701,2,7,1,2,0.5216211538842441
2009-01-07 07:57:00.000000194,5.3,2009-01-07 07:57:00+00:00,-73.992592,40.742727,-73.976672,40.739388,1,7,1,2,1.3916795761354186
2009-01-07 08:17:00.00000057,4.5,2009-01-07 08:17:00+00:00,-73.991317,40.755338,-74.000737,40.758195,1,8,1,2,0.854671156668647
2009-01-07 08:47:55.0000001,10.1,2009-01-07 08:47:55+00:00,-73.970976,40.763826,-73.944483,40.802567,2,8,1,2,4.851049273510981
2009-01-07 09:11:00.00000075,15.7,2009-01-07 09:11:00+00:00,-73.999345,40.738815,-73.971735,40.761948,5,9,1,2,3.4678293645438347
2009-01-07 09:17:25.0000003,9.7,2009-01-07 09:17:25+00:00,-73.957171,40.766064,-73.983286,40.768267,1,9,1,2,2.212891463800127
2009-01-07 09:37:11.0000003,12.5,2009-01-07 09:37:11+00:00,-73.957732,40.779671,-73.975333,40.752657,2,9,1,2,3.3496494263685
2009-01-07 09:40:08.0000005,5.7,2009-01-07 09:40:08+00:00,-73.976734,40.755819,-73.983478,40.765845,1,9,1,2,1.2511985927732374
2009-01-07 09:42:00.00000086,6.5,2009-01-07 09:42:00+00:00,-73.966503,40.76467,-73.972775,40.753852,1,9,1,2,1.313790947394318
2009-01-07 09:45:00.00000025,7.3,2009-01-07 09:45:00+00:00,-73.978077,40.786393,-73.980232,40.770263,1,9,1,2,1.802729574448663
2009-01-07 10:07:05.0000002,4.9,2009-01-07 10:07:05+00:00,-73.994586,40.746635,-74.006117,40.749944,1,10,1,2,1.0387180471967286
2009-01-07 11:31:19.0000003,6.5,2009-01-07 11:31:19+00:00,-73.986912,40.766612,-73.97935,40.752851,1,11,1,2,1.6574147158472705
2009-01-07 11:34:03.0000003,3.7,2009-01-07 11:34:03+00:00,-73.947384,40.779538,-73.944596,40.784573,1,11,1,2,0.6070861414815082
2009-01-07 11:49:47.0000001,10.9,2009-01-07 11:49:47+00:00,-73.985973,40.770042,-73.992204,40.740039,3,11,1,2,3.3772128659671172
2009-01-07 12:03:42.0000005,12.1,2009-01-07 12:03:42+00:00,-74.000795,40.758029,-73.964167,40.773654,1,12,1,2,3.5403497841842406
2009-01-07 12:54:23.0000001,31.85,2009-01-07 12:54:23+00:00,-73.988643,40.769359,-73.86167,40.768305,1,12,1,2,10.693484800385967
2009-01-07 13:43:26.0000001,7.7,2009-01-07 13:43:26+00:00,-73.984367,40.737103,-73.991093,40.749938,1,13,1,2,1.5355580661610624
2009-01-07 13:46:25.0000002,9.7,2009-01-07 13:46:25+00:00,-73.989899,40.756703,-73.970633,40.760591,1,13,1,2,1.6793098480905162
2009-01-07 14:01:22.0000001,8.1,2009-01-07 14:01:22+00:00,-73.97623,40.740148,-73.982525,40.757413,2,14,1,2,1.9916721576970446
2009-01-07 14:03:57.0000001,9.7,2009-01-07 14:03:57+00:00,-73.976258,40.786274,-73.949717,40.768623,1,14,1,2,2.974327407298915
2009-01-07 14:20:43.0000001,9.3,2009-01-07 14:20:43+00:00,-73.991258,40.739259,-73.971465,40.755154,1,14,1,2,2.429817667294107
2009-01-07 15:12:58.0000003,6.5,2009-01-07 15:12:58+00:00,-73.990645,40.742345,-74.002889,40.733635,1,15,1,2,1.4149850821424501
2009-01-07 15:23:03.0000001,7.7,2009-01-07 15:23:03+00:00,-73.977072,40.736738,-74.000766,40.747296,1,15,1,2,2.3157983440136927
2009-01-07 15:28:49.0000001,10.1,2009-01-07 15:28:49+00:00,-73.971346,40.761903,-73.99211,40.749599,1,15,1,2,2.2205073008111236
2009-01-07 16:25:00.000000130,4.5,2009-01-07 16:25:00+00:00,-73.992112,40.743815,-73.992227,40.749195,2,16,1,2,0.5983071431374007
2009-01-07 16:30:52.0000001,5.9,2009-01-07 16:30:52+00:00,-73.993966,40.728545,-74.006255,40.723369,1,16,1,2,1.184758131596301
2009-01-07 16:43:00.00000026,4.5,2009-01-07 16:43:00+00:00,-73.984292,40.761587,-73.991487,40.749805,1,16,1,2,1.4434812424560304
2009-01-07 16:51:41.0000001,28.25,2009-01-07 16:51:41+00:00,-73.876243,40.77212,-73.973746,40.758253,2,16,1,2,8.355037722369953
2009-01-07 17:43:21.0000004,7.9,2009-01-07 17:43:21+00:00,-73.982609,40.763632,-73.98443,40.74826,1,17,1,2,1.716156486141075
2009-01-07 17:43:37.0000003,5.9,2009-01-07 17:43:37+00:00,-74.015108,40.709349,-74.008938,40.71921,1,17,1,2,1.2135575705638184
2009-01-07 18:09:43.0000003,7.5,2009-01-07 18:09:43+00:00,-73.966573,40.757549,-73.981701,40.734233,1,18,1,2,2.888915750180049
2009-01-07 18:15:00.000000176,7.3,2009-01-07 18:15:00+00:00,-74.007387,40.715515,-73.989842,40.716953,1,18,1,2,1.4873152741523854
2009-01-07 18:20:00.00000016,4.1,2009-01-07 18:20:00+00:00,-73.952905,40.78319,-73.951247,40.775927,2,18,1,2,0.8195858878649921
2009-01-07 18:23:00.000000104,12.5,2009-01-07 18:23:00+00:00,-74.004972,40.72347,-73.984452,40.76184,1,18,1,2,4.603476058169709
2009-01-07 18:28:00.00000059,12.5,2009-01-07 18:28:00+00:00,-73.963947,40.808017,-73.937382,40.85533,1,18,1,2,5.716034535146384
2009-01-07 18:32:23.0000001,9.5,2009-01-07 18:32:23+00:00,-73.984722,40.768362,-73.979205,40.783678,1,18,1,2,1.7652848184796333
2009-01-07 18:43:28.0000001,6.3,2009-01-07 18:43:28+00:00,-74.006772,40.730686,-73.993033,40.730938,1,18,1,2,1.158010373991238
2009-01-07 19:37:00.000000131,4.9,2009-01-07 19:37:00+00:00,-73.998722,40.726502,-73.988853,40.731082,1,19,1,2,0.9751531490909795
2009-01-07 19:39:35.0000003,5.5,2009-01-07 19:39:35+00:00,-73.970366,40.788458,-73.979993,40.78062,1,19,1,2,1.1901907898441397
2009-01-07 20:04:00.00000099,10.1,2009-01-07 20:04:00+00:00,-73.953908,40.766788,-73.976412,40.728797,1,20,1,2,4.630274657119559
2009-01-07 20:04:25.0000001,6.9,2009-01-07 20:04:25+00:00,-73.949607,40.772281,-73.970358,40.752442,1,20,1,2,2.8143954108980496
2009-01-07 20:10:35.0000005,21.8,2009-01-07 20:10:35+00:00,-73.974892,40.752986,-73.978596,40.674096,1,20,1,2,8.777721087261801
2009-01-07 20:36:00.00000021,7.3,2009-01-07 20:36:00+00:00,-73.98583,40.758768,-73.970825,40.751862,1,20,1,2,1.4788793031516998
2009-01-07 20:36:00.00000090,7.7,2009-01-07 20:36:00+00:00,-74.005648,40.743585,-73.976578,40.739423,2,20,1,2,2.492435933265405
2009-01-07 20:58:04.0000003,6.1,2009-01-07 20:58:04+00:00,-74.005702,40.740531,-73.999329,40.726216,1,20,1,2,1.679890374592318
2009-01-07 20:59:24.0000002,11.4,2009-01-07 20:59:24+00:00,-73.978811,40.761939,-74.005284,40.741272,2,20,1,2,3.202161352711082
2009-01-07 21:27:25.0000003,13.55,2009-01-07 21:27:25+00:00,-73.978043,40.745868,-73.957704,40.735656,1,21,1,2,2.0556357066884523
2009-01-07 21:34:00.000000190,6.9,2009-01-07 21:34:00+00:00,-73.972845,40.759145,-73.982202,40.736007,2,21,1,2,2.6908667765496914
2009-01-07 21:52:00.000000163,11.7,2009-01-07 21:52:00+00:00,-73.964158,40.756812,-73.968888,40.797637,5,21,1,2,4.556971080093547
2009-01-07 22:00:33.0000002,5.4,2009-01-07 22:00:33+00:00,-73.958291,40.764646,-73.94625,40.777631,1,22,1,2,1.7643424922569693
2009-01-07 22:21:23.0000005,8.2,2009-01-07 22:21:23+00:00,-73.982624,40.763016,-73.983835,40.739079,1,22,1,2,2.6636270296253417
2009-01-07 22:22:02.0000004,14.2,2009-01-07 22:22:02+00:00,-73.958134,40.773233,-73.93724,40.829421,1,22,1,2,6.490629737234714
2009-01-07 22:44:00.000000122,4.9,2009-01-07 22:44:00+00:00,-73.998613,40.744645,-74.004597,40.751822,2,22,1,2,0.9439194965235057
2009-01-07 22:47:00.00000087,8.5,2009-01-07 22:47:00+00:00,-73.984975,40.779333,-73.957032,40.772472,1,22,1,2,2.4735196513324937
2009-01-07 23:10:41.0000003,26.1,2009-01-07 23:10:41+00:00,-73.989854,40.749805,-73.800605,40.736656,1,23,1,2,16.010361109352097
2009-01-07 23:51:47.0000001,25.8,2009-01-07 23:51:47+00:00,-73.968584,40.757816,-73.982956,40.665077,1,23,1,2,10.383011683287442
2009-01-07 23:55:00.00000085,4.9,2009-01-07 23:55:00+00:00,-73.954635,40.784043,-73.955828,40.772738,2,23,1,2,1.2610658582664835
2009-01-08 02:18:43.0000001,5.0,2009-01-08 02:18:43+00:00,-73.997157,40.722262,-74.002912,40.720239,1,2,1,3,0.5346233357847826
2009-01-08 02:52:50.0000001,15.4,2009-01-08 02:52:50+00:00,-74.005095,40.74088,-73.947215,40.721955,1,2,1,3,5.311656034563343
2009-01-08 03:22:00.00000011,11.3,2009-01-08 03:22:00+00:00,-73.94298,40.823122,-73.968632,40.798365,1,3,1,3,3.4984240059695044
2009-01-08 05:14:39.0000002,5.0,2009-01-08 05:14:39+00:00,-73.989815,40.757374,-73.985288,40.767893,1,5,1,3,1.230231739171371
2009-01-08 06:38:10.0000002,9.3,2009-01-08 06:38:10+00:00,-73.958947,40.781008,-73.987687,40.741191,1,6,1,3,5.045938703544392
2009-01-08 06:59:30.0000002,63.1,2009-01-08 06:59:30+00:00,-73.972545,40.754806,-74.18184,40.687741,1,6,1,3,19.14974287108015
2009-01-08 07:13:00.000000143,6.5,2009-01-08 07:13:00+00:00,-73.98632,40.730317,-74.00042,40.71955,1,7,1,3,1.6867661946137449
2009-01-08 07:48:00.0000008,3.7,2009-01-08 07:48:00+00:00,-73.996305,40.749347,-74.002082,40.745422,1,7,1,3,0.6536944595755859
2009-01-08 07:53:00.00000086,8.1,2009-01-08 07:53:00+00:00,-73.978172,40.757992,-73.995068,40.728188,1,7,1,3,3.6068106812699665
2009-01-08 07:55:00.000000167,10.9,2009-01-08 07:55:00+00:00,-73.962602,40.79441,-73.971257,40.758995,1,7,1,3,4.004836731741879
2009-01-08 08:10:25.0000002,6.1,2009-01-08 08:10:25+00:00,-73.968688,40.767389,-73.984171,40.767213,1,8,1,3,1.304054849072889
2009-01-08 08:20:00.000000180,5.3,2009-01-08 08:20:00+00:00,-74.000983,40.747142,-73.989395,40.747727,5,8,1,3,0.9783453644340707
2009-01-08 08:38:27.0000002,6.1,2009-01-08 08:38:27+00:00,-73.962755,40.758481,-73.963127,40.769927,1,8,1,3,1.2731226757829368
2009-01-08 08:44:01.0000004,13.3,2009-01-08 08:44:01+00:00,-74.001367,40.74706,-74.006697,40.704081,1,8,1,3,4.800106633978788
2009-01-08 08:56:00.000000103,4.9,2009-01-08 08:56:00+00:00,-73.974815,40.750195,-73.978293,40.754703,1,8,1,3,0.5806013223394496
2009-01-08 09:02:59.0000002,4.1,2009-01-08 09:02:59+00:00,-74.005157,40.718359,-73.99914,40.725014,1,9,1,3,0.8970648881416984
2009-01-08 09:21:00.00000031,8.5,2009-01-08 09:21:00+00:00,-73.969173,40.76149,-73.986325,40.740247,1,9,1,3,2.7689508045682802
2009-01-08 09:26:40.0000002,5.7,2009-01-08 09:26:40+00:00,-73.988333,40.727964,-74.005101,40.727156,1,9,1,3,1.4158225885151126
2009-01-08 09:27:00.000000107,5.7,2009-01-08 09:27:00+00:00,-73.989218,40.773293,-73.978192,40.788295,1,9,1,3,1.909079611052798
2009-01-08 09:39:00.000000155,6.9,2009-01-08 09:39:00+00:00,-73.990942,40.756392,-73.974157,40.751605,2,9,1,3,1.5107199386029675
2009-01-08 11:19:00.00000050,6.1,2009-01-08 11:19:00+00:00,-73.982305,40.731268,-73.995147,40.727757,5,11,1,3,1.1503815771200394
2009-01-08 11:19:00.00000056,8.9,2009-01-08 11:19:00+00:00,-74.005653,40.73988,-73.991273,40.755055,1,11,1,3,2.0771861188184255
2009-01-08 11:34:22.0000003,8.5,2009-01-08 11:34:22+00:00,-73.964444,40.758267,-73.971501,40.764289,1,11,1,3,0.8953502192741527
2009-01-08 11:41:17.0000001,6.9,2009-01-08 11:41:17+00:00,-73.964504,40.772813,-73.983243,40.779286,1,11,1,3,1.7343148207880084
2009-01-08 13:07:00.000000157,7.3,2009-01-08 13:07:00+00:00,-73.97419,40.760128,-73.982412,40.775168,1,13,1,3,1.8100460978493205
2009-01-08 13:22:00.000000172,4.1,2009-01-08 13:22:00+00:00,-73.95916,40.780025,-73.952205,40.784952,1,13,1,3,0.8019084253912092
2009-01-08 13:22:51.0000003,5.3,2009-01-08 13:22:51+00:00,-73.979051,40.772165,-73.982322,40.761798,1,13,1,3,1.1852148881353302
2009-01-08 13:27:32.0000002,34.45,2009-01-08 13:27:32+00:00,-73.863082,40.769286,-73.981586,40.764605,4,13,1,3,9.993485924704986
2009-01-08 14:03:00.00000060,5.7,2009-01-08 14:03:00+00:00,-73.987237,40.742465,-73.98104,40.758882,2,14,1,3,1.8986578327403112
2009-01-08 14:51:00.000000182,4.5,2009-01-08 14:51:00+00:00,-73.973842,40.7606,-73.969083,40.767675,1,14,1,3,0.8829180929903783
2009-01-08 15:01:00.000000129,15.7,2009-01-08 15:01:00+00:00,-73.989817,40.757143,-73.99365,40.721037,1,15,1,3,4.027770877579997
2009-01-08 15:54:05.0000001,5.3,2009-01-08 15:54:05+00:00,-73.968558,40.786344,-73.967136,40.78934,1,15,1,3,0.3539978908520287
2009-01-08 15:55:34.0000002,5.7,2009-01-08 15:55:34+00:00,-73.925124,40.768343,-73.913362,40.763095,1,15,1,3,1.1496749203458092
2009-01-08 16:08:00.00000039,6.5,2009-01-08 16:08:00+00:00,-73.981612,40.768528,-73.974015,40.762265,1,16,1,3,0.9456956946489541
2009-01-08 16:08:11.0000001,13.5,2009-01-08 16:08:11+00:00,-73.991656,40.73263,-73.982576,40.77151,2,16,1,3,4.390394530940171
2009-01-08 16:51:00.00000032,12.1,2009-01-08 16:51:00+00:00,-73.976638,40.739412,-74.00273,40.760582,5,16,1,3,3.2205838622010328
2009-01-08 17:04:00.0000001,14.5,2009-01-08 17:04:00+00:00,-74.009338,40.710703,-73.98577,40.738278,5,17,1,3,3.6532244882267277
2009-01-08 17:21:00.000000161,4.1,2009-01-08 17:21:00+00:00,-73.947438,40.771167,-73.944568,40.77929,5,17,1,3,0.935008096732836
2009-01-08 17:29:00.000000113,4.5,2009-01-08 17:29:00+00:00,-73.993822,40.751627,-73.98927,40.762633,2,17,1,3,1.282464627646382
2009-01-08 17:29:00.000000105,5.3,2009-01-08 17:29:00+00:00,-73.990293,40.731068,-73.996347,40.723848,1,17,1,3,0.9511996029264006
2009-01-08 17:31:00.0000005,5.3,2009-01-08 17:31:00+00:00,-73.958547,40.815665,-73.949945,40.80965,1,17,1,3,0.9856031180837328
2009-01-08 17:45:00.000000193,10.1,2009-01-08 17:45:00+00:00,-73.984823,40.739355,-74.007668,40.719977,2,17,1,3,2.889372906769929
2009-01-08 17:45:00.00000075,10.9,2009-01-08 17:45:00+00:00,-73.932527,40.764097,-73.953673,40.788053,2,17,1,3,3.2040968887549117
2009-01-08 18:04:11.0000003,11.9,2009-01-08 18:04:11+00:00,-73.954195,40.774601,-73.963117,40.799438,2,18,1,3,2.86207555968956
2009-01-08 18:06:29.0000002,7.5,2009-01-08 18:06:29+00:00,-73.953546,40.790969,-73.96309,40.771933,1,18,1,3,2.2641090206100074
2009-01-08 18:26:45.0000005,7.1,2009-01-08 18:26:45+00:00,-73.967047,40.757032,-73.981136,40.737792,1,18,1,3,2.4465575200594882
2009-01-08 18:28:55.0000001,7.1,2009-01-08 18:28:55+00:00,-73.937948,40.796894,-73.952761,40.776449,1,18,1,3,2.5929839883347627
2009-01-08 18:31:29.0000001,7.1,2009-01-08 18:31:29+00:00,-73.993423,40.747186,-73.981458,40.737193,1,18,1,3,1.5002674399927873
